"ID","事業者コード","事業者名","路線コード","路線名","駅コード","駅名","緯度","経度","向き1","着数1","発数1","向き2","着数2","発数2"
8150,555,"岡山電気軌道",1,"東山線",4,"城下",34.66565034,133.92980945,"下り",131,131,"上り",131,131
8151,555,"岡山電気軌道",1,"東山線",5,"県庁通り",34.66266511,133.93044481,"下り",131,131,"上り",131,131
8152,555,"岡山電気軌道",1,"東山線",6,"西大寺町",34.65864837,133.93051705,"下り",131,131,"上り",131,131
8153,555,"岡山電気軌道",1,"東山線",7,"小橋",34.65767387,133.93645511,"下り",131,131,"上り",131,131
8154,555,"岡山電気軌道",1,"東山線",8,"中納言",34.65756691,133.93753869,"下り",131,131,"上り",131,131
8155,555,"岡山電気軌道",1,"東山線",9,"門田屋敷",34.65621209,133.93902682,"下り",131,131,"上り",131,131
8156,555,"岡山電気軌道",1,"東山線",10,"東山",34.65622418,133.94286943,"下り",131,0,"上り",0,131
8157,555,"岡山電気軌道",2,"清輝橋線",1,"岡山駅前",34.66554338,133.91981104,"下り",0,58,"上り",58,0
8158,555,"岡山電気軌道",2,"清輝橋線",2,"西川緑道公園",34.66554,133.923285,"下り",58,58,"上り",58,58
8159,555,"岡山電気軌道",2,"清輝橋線",3,"柳川",34.66563845,133.92570605,"下り",58,58,"上り",58,58
8160,555,"岡山電気軌道",2,"清輝橋線",4,"郵便局前",34.66279581,133.92622633,"下り",58,58,"上り",58,58
8161,555,"岡山電気軌道",2,"清輝橋線",5,"田町",34.66081116,133.92626968,"下り",58,58,"上り",58,58
8162,555,"岡山電気軌道",2,"清輝橋線",6,"新西大寺町筋",34.65872,133.92633,"下り",58,58,"上り",58,58
8163,555,"岡山電気軌道",2,"清輝橋線",7,"大雲寺前",34.65664056,133.92629855,"下り",58,58,"上り",58,58
8164,555,"岡山電気軌道",2,"清輝橋線",8,"東中央町",34.65469162,133.92619743,"下り",58,58,"上り",58,58
8165,555,"岡山電気軌道",2,"清輝橋線",9,"清輝橋",34.65183943,133.92583625,"下り",58,0,"上り",0,58
8166,556,"とさでん交通",1,"伊野線",1,"はりまや橋",33.55956922,133.54250289,"下り",0,172,"上り",172,0
8167,556,"とさでん交通",1,"伊野線",2,"堀詰",33.55956922,133.53939397,"下り",172,172,"上り",172,172
8168,556,"とさでん交通",1,"伊野線",3,"大橋通",33.55896313,133.53637061,"下り",172,172,"上り",172,172
8169,556,"とさでん交通",1,"伊野線",4,"高知城前",33.55851154,133.53421719,"下り",172,172,"上り",172,172
8170,556,"とさでん交通",1,"伊野線",5,"県庁前",33.55814313,133.53227768,"下り",172,172,"上り",172,172
8171,556,"とさでん交通",1,"伊野線",6,"グランド通",33.557555,133.52939,"下り",172,172,"上り",172,172
8172,556,"とさでん交通",1,"伊野線",7,"枡形",33.55737067,133.52718616,"下り",172,165,"上り",165,172
8173,556,"とさでん交通",1,"伊野線",8,"上町一丁目",33.55735878,133.52513257,"下り",165,165,"上り",165,165
8174,556,"とさでん交通",1,"伊野線",9,"上町二丁目",33.5573469,133.52306472,"下り",165,165,"上り",165,165
8175,556,"とさでん交通",1,"伊野線",10,"上町四丁目",33.55732313,133.51985598,"下り",165,165,"上り",165,165
8176,556,"とさでん交通",1,"伊野線",11,"上町五丁目",33.55731125,133.51731751,"下り",165,165,"上り",165,165
8177,556,"とさでん交通",1,"伊野線",12,"旭町一丁目",33.5567408,133.51359537,"下り",165,165,"上り",165,165
8178,556,"とさでん交通",1,"伊野線",13,"旭駅前通",33.55599215,133.50965726,"下り",165,165,"上り",165,165
8179,556,"とさでん交通",1,"伊野線",14,"旭町三丁目",33.5556594,133.50636303,"下り",165,165,"上り",165,165
8180,556,"とさでん交通",1,"伊野線",15,"蛍橋",33.55540983,133.50345384,"下り",165,165,"上り",165,165
8181,556,"とさでん交通",1,"伊野線",16,"鏡川橋",33.55577824,133.4987478,"下り",165,56,"上り",56,165
8182,556,"とさでん交通",1,"伊野線",17,"鴨部",33.55218937,133.49687591,"下り",56,56,"上り",56,56
8183,556,"とさでん交通",1,"伊野線",18,"曙町東町",33.55160705,133.49355332,"下り",56,56,"上り",56,56
8184,556,"とさでん交通",1,"伊野線",19,"曙町",33.55115545,133.49085818,"下り",56,56,"上り",56,56
8185,556,"とさでん交通",1,"伊野線",20,"朝倉",33.5507,133.48832,"下り",56,23,"上り",23,56
8186,556,"とさでん交通",1,"伊野線",21,"朝倉駅前",33.550802,133.485831,"下り",23,23,"上り",23,23
8187,556,"とさでん交通",1,"伊野線",22,"朝倉神社前",33.55195158,133.48083415,"下り",23,23,"上り",23,23
8188,556,"とさでん交通",1,"伊野線",23,"宮の奥",33.55236753,133.47577179,"下り",23,23,"上り",23,23
8189,556,"とさでん交通",1,"伊野線",24,"咥内",33.55239133,133.4711228,"下り",23,23,"上り",23,23
8190,556,"とさでん交通",1,"伊野線",25,"宇治団地前",33.55189219,133.46115496,"下り",23,23,"上り",23,23
8191,556,"とさでん交通",1,"伊野線",26,"八代通",33.55216553,133.45630651,"下り",23,23,"上り",23,23
8192,556,"とさでん交通",1,"伊野線",27,"中山",33.55166668,133.45245525,"下り",23,23,"上り",23,23
8193,556,"とさでん交通",1,"伊野線",28,"枝川",33.55132205,133.44953202,"下り",23,23,"上り",23,23
8194,556,"とさでん交通",1,"伊野線",29,"伊野商業前",33.55020496,133.44428447,"下り",23,23,"上り",23,23
8195,556,"とさでん交通",1,"伊野線",30,"北内",33.5498009,133.44184607,"下り",23,23,"上り",23,23
8196,556,"とさでん交通",1,"伊野線",31,"北山",33.54909999,133.43854068,"下り",23,23,"上り",23,23
8197,556,"とさでん交通",1,"伊野線",32,"鳴谷",33.5486484,133.43286547,"下り",23,23,"上り",23,23
8198,556,"とさでん交通",1,"伊野線",33,"伊野駅前",33.54843449,133.42985675,"下り",23,23,"上り",23,23
8199,556,"とさでん交通",1,"伊野線",34,"伊野",33.54837507,133.42858767,"下り",23,0,"上り",0,23
8200,556,"とさでん交通",2,"後免線",1,"後免町",33.57434978,133.6504614,"下り",0,60,"上り",60,0
8201,556,"とさでん交通",2,"後免線",2,"後免東町",33.57451141,133.64804228,"下り",60,60,"上り",60,60
8202,556,"とさでん交通",2,"後免線",3,"後免中町",33.575461,133.646027,"下り",60,60,"上り",60,60
8203,556,"とさでん交通",2,"後免線",4,"後免西町",33.5758234,133.64299862,"下り",60,60,"上り",60,60
8204,556,"とさでん交通",2,"後免線",5,"東工業前",33.57643187,133.63787841,"下り",60,60,"上り",60,60
8205,556,"とさでん交通",2,"後免線",6,"住吉通",33.57658399,133.63649766,"下り",60,60,"上り",60,60
8206,556,"とさでん交通",2,"後免線",7,"篠原",33.57704033,133.63164792,"下り",60,60,"上り",60,60
8207,556,"とさでん交通",2,"後免線",8,"小篭通",33.57639384,133.62604505,"下り",60,60,"上り",60,60
8208,556,"とさでん交通",2,"後免線",9,"長崎",33.57511989,133.6208714,"下り",60,60,"上り",60,60
8209,556,"とさでん交通",2,"後免線",10,"明見橋",33.57468,133.617935,"下り",60,60,"上り",60,60
8210,556,"とさでん交通",2,"後免線",11,"一条橋",33.57476813,133.61410474,"下り",60,60,"上り",60,60
8211,556,"とさでん交通",2,"後免線",12,"清和学園前",33.57496777,133.61283601,"下り",60,60,"上り",60,60
8212,556,"とさでん交通",2,"後免線",13,"領石通",33.57420721,133.60766693,"下り",60,68,"上り",68,60
8213,556,"とさでん交通",2,"後免線",14,"北浦",33.57373185,133.60392419,"下り",68,68,"上り",68,68
8214,556,"とさでん交通",2,"後免線",15,"舟戸",33.57024058,133.59950328,"下り",68,68,"上り",68,68
8215,556,"とさでん交通",2,"後免線",16,"鹿児",33.56721027,133.59707871,"下り",68,68,"上り",68,68
8216,556,"とさでん交通",2,"後免線",17,"田辺島通",33.56650913,133.59317088,"下り",68,68,"上り",68,68
8217,556,"とさでん交通",2,"後免線",18,"東新木",33.56458392,133.59028993,"下り",68,68,"上り",68,68
8218,556,"とさでん交通",2,"後免線",19,"新木",33.56233805,133.58662656,"下り",68,68,"上り",68,68
8219,556,"とさでん交通",2,"後免線",20,"介良通",33.56034159,133.58356042,"下り",68,68,"上り",68,68
8220,556,"とさでん交通",2,"後免線",21,"文珠通",33.55935522,133.57921079,"下り",68,165,"上り",165,68
8221,556,"とさでん交通",2,"後免線",22,"高須",33.55935522,133.57712867,"下り",165,165,"上り",165,165
8222,556,"とさでん交通",2,"後免線",23,"県立美術館通",33.55889176,133.5751551,"下り",165,165,"上り",165,165
8223,556,"とさでん交通",2,"後免線",24,"西高須",33.55827382,133.57307306,"下り",165,165,"上り",165,165
8224,556,"とさでん交通",2,"後免線",25,"葛島橋東詰",33.55702602,133.56973608,"下り",165,165,"上り",165,165
8225,556,"とさでん交通",2,"後免線",26,"知寄町三丁目",33.55752514,133.56561478,"下り",165,165,"上り",165,165
8226,556,"とさでん交通",2,"後免線",27,"知寄町",33.55789354,133.56182147,"下り",165,166,"上り",166,165
8227,556,"とさでん交通",2,"後免線",28,"知寄町二丁目",33.558075,133.55992,"下り",166,166,"上り",166,166
8228,556,"とさでん交通",2,"後免線",29,"知寄町一丁目",33.55840456,133.55671724,"下り",166,166,"上り",166,166
8229,556,"とさでん交通",2,"後免線",30,"宝永町",33.55868977,133.55369397,"下り",166,166,"上り",166,166
8230,556,"とさでん交通",2,"後免線",31,"菜園場町",33.55909382,133.54857439,"下り",166,166,"上り",166,166
8231,556,"とさでん交通",2,"後免線",32,"デンテツターミナルビル前",33.55940283,133.54407283,"下り",166,166,"上り",166,166
8232,556,"とさでん交通",2,"後免線",33,"はりまや橋",33.55958109,133.54250409,"下り",166,0,"上り",0,166
8233,556,"とさでん交通",3,"駅前線",1,"高知駅前",33.56650937,133.54366477,"下り",0,108,"上り",108,0
8234,556,"とさでん交通",3,"駅前線",2,"高知橋",33.56393058,133.54340806,"下り",108,108,"上り",108,108
8235,556,"とさでん交通",3,"駅前線",3,"蓮池町通",33.56208854,133.54319413,"下り",108,108,"上り",108,108
8236,556,"とさでん交通",3,"駅前線",4,"はりまや橋",33.5591,133.542789,"下り",108,0,"上り",0,108
8237,556,"とさでん交通",4,"桟橋線",1,"はりまや橋",33.5591,133.542789,"下り",0,133,"上り",133,0
8238,556,"とさでん交通",4,"桟橋線",2,"梅の辻",33.55413829,133.54359261,"下り",133,133,"上り",133,133
8239,556,"とさでん交通",4,"桟橋線",3,"桟橋通一丁目",33.55029971,133.54615943,"下り",133,133,"上り",133,133
8240,556,"とさでん交通",4,"桟橋線",4,"桟橋通二丁目",33.54906373,133.54701504,"下り",133,133,"上り",133,133
8241,556,"とさでん交通",4,"桟橋線",5,"桟橋通三丁目",33.54664046,133.54862937,"下り",133,133,"上り",133,133
8242,556,"とさでん交通",4,"桟橋線",6,"桟橋通四丁目",33.544635,133.54995,"下り",133,133,"上り",104,133
8243,556,"とさでん交通",4,"桟橋線",7,"桟橋車庫前",33.54129257,133.5522226,"下り",133,96,"上り",104,104
8244,556,"とさでん交通",4,"桟橋線",8,"桟橋通五丁目",33.540455,133.55277,"下り",96,0,"上り",0,104
8245,557,"長崎電気軌道",1,"1・3系統",1,"赤迫",32.793985,129.85739,"上り",0,310,"下り",321,0
8246,557,"長崎電気軌道",1,"1・3系統",2,"住吉",32.79212106,129.85979017,"上り",310,310,"下り",321,321
8247,557,"長崎電気軌道",1,"1・3系統",3,"昭和町通",32.79073064,129.86062423,"上り",0,0,"下り",321,321
8248,557,"長崎電気軌道",1,"1・3系統",4,"千歳町",32.78955411,129.8610342,"上り",310,310,"下り",321,321
8249,557,"長崎電気軌道",1,"1・3系統",5,"若葉町",32.78780711,129.86162794,"上り",310,310,"下り",321,321
8250,557,"長崎電気軌道",1,"1・3系統",6,"長崎大学",32.784935,129.86245,"上り",310,310,"下り",321,321
8251,557,"長崎電気軌道",1,"1・3系統",7,"岩屋橋",32.78243086,129.862363,"上り",310,310,"下り",321,321
8252,557,"長崎電気軌道",1,"1・3系統",8,"浦上車庫",32.7796619,129.86143009,"上り",310,306,"下り",302,321
8253,557,"長崎電気軌道",1,"1・3系統",9,"大橋",32.77785668,129.86142909,"上り",306,306,"下り",302,302
8254,557,"長崎電気軌道",1,"1・3系統",10,"平和公園",32.77405388,129.86205098,"上り",306,306,"下り",302,302
8255,557,"長崎電気軌道",1,"1・3系統",11,"原爆資料館",32.77059557,129.86373293,"上り",306,306,"下り",302,302
8256,557,"長崎電気軌道",1,"1・3系統",12,"大学病院",32.7690887,129.86415704,"上り",306,306,"下り",302,302
8257,557,"長崎電気軌道",1,"1・3系統",13,"浦上駅前",32.76545227,129.8641853,"上り",306,306,"下り",302,302
8258,557,"長崎電気軌道",1,"1・3系統",14,"茂里町",32.76410937,129.86455275,"上り",306,306,"下り",302,302
8259,557,"長崎電気軌道",1,"1・3系統",15,"銭座町",32.76134261,129.86579272,"上り",306,306,"下り",302,302
8260,557,"長崎電気軌道",1,"1・3系統",16,"宝町",32.758105,129.86862,"上り",306,306,"下り",302,302
8261,557,"長崎電気軌道",1,"1・3系統",17,"八千代町",32.75535568,129.87027153,"上り",306,306,"下り",302,302
8262,557,"長崎電気軌道",1,"1・3系統",18,"長崎駅前",32.75249166,129.87185416,"上り",306,0,"下り",0,302
8263,557,"長崎電気軌道",2,"1系統",1,"長崎駅前",32.75249166,129.87185416,"上り",0,185,"下り",183,0
8264,557,"長崎電気軌道",2,"1系統",2,"五島町",32.74911938,129.87227711,"上り",185,185,"下り",183,183
8265,557,"長崎電気軌道",2,"1系統",3,"大波止",32.74613651,129.87219233,"上り",185,185,"下り",183,183
8266,557,"長崎電気軌道",2,"1系統",4,"出島",32.7438666,129.87175431,"上り",185,185,"下り",183,183
8267,557,"長崎電気軌道",2,"1系統",5,"新地中華街",32.74303723,129.87510215,"上り",185,0,"下り",0,183
8268,557,"長崎電気軌道",3,"1・5系統",1,"新地中華街",32.74303723,129.87510215,"上り",0,283,"下り",282,0
8269,557,"長崎電気軌道",3,"1・5系統",2,"西浜町",32.74372,129.87604,"上り",283,0,"下り",0,282
8270,557,"長崎電気軌道",4,"1系統",1,"西浜町",32.74372,129.87604,"上り",0,184,"下り",183,0
8271,557,"長崎電気軌道",4,"1系統",2,"観光通",32.74345317,129.87778667,"上り",184,0,"下り",0,183
8272,557,"長崎電気軌道",5,"1・4系統",1,"観光通",32.74345317,129.87778667,"上り",0,196,"下り",195,0
8273,557,"長崎電気軌道",5,"1・4系統",2,"思案橋",32.74272825,129.88032989,"上り",196,196,"下り",195,195
8274,557,"長崎電気軌道",5,"1・4系統",3,"崇福寺",32.74112525,129.88261492,"上り",196,0,"下り",0,195
8275,557,"長崎電気軌道",6,"4系統",1,"浜町アーケード",32.74473416,129.87679862,"下り",0,12,"上り",12,0
8276,557,"長崎電気軌道",6,"4系統",2,"観光通",32.74345317,129.87778667,"下り",12,0,"上り",0,12
8277,557,"長崎電気軌道",7,"5系統",1,"西浜町",32.74372,129.87604,"上り",0,99,"下り",99,0
8278,557,"長崎電気軌道",7,"5系統",2,"浜町アーケード",32.74473416,129.87679862,"上り",99,0,"下り",0,99
8279,557,"長崎電気軌道",8,"3系統",1,"長崎駅前",32.75250355,129.87185416,"上り",0,120,"下り",119,0
8280,557,"長崎電気軌道",8,"3系統",2,"桜町",32.75069991,129.8765019,"上り",120,120,"下り",119,119
8281,557,"長崎電気軌道",8,"3系統",3,"市役所",32.74966603,129.8804017,"上り",120,0,"下り",0,119
8282,557,"長崎電気軌道",9,"3・4・5系統",1,"市役所",32.74904808,129.88044409,"上り",0,231,"下り",230,0
8283,557,"長崎電気軌道",9,"3・4・5系統",2,"諏訪神社",32.75258717,129.88426056,"上り",231,231,"下り",230,230
8284,557,"長崎電気軌道",9,"3・4・5系統",3,"新大工町",32.75227819,129.886366,"上り",231,231,"下り",230,230
8285,557,"長崎電気軌道",9,"3・4・5系統",4,"新中川町",32.75227819,129.89066167,"上り",231,231,"下り",230,230
8286,557,"長崎電気軌道",9,"3・4・5系統",5,"蛍茶屋",32.751395,129.89364,"上り",231,0,"下り",0,230
8287,557,"長崎電気軌道",10,"4・5系統",1,"浜町アーケード",32.74473416,129.87679862,"上り",0,111,"下り",111,0
8288,557,"長崎電気軌道",10,"4・5系統",2,"めがね橋",32.74698028,129.87840941,"上り",111,111,"下り",111,111
8289,557,"長崎電気軌道",10,"4・5系統",3,"市役所",32.74904808,129.88044409,"上り",111,0,"下り",0,111
8290,557,"長崎電気軌道",11,"5系統",1,"新地中華街",32.7430228,129.87508892,"下り",0,99,"上り",98,0
8291,557,"長崎電気軌道",11,"5系統",2,"メディカルセンター",32.74044648,129.87243177,"下り",99,99,"上り",98,98
8292,557,"長崎電気軌道",11,"5系統",3,"大浦海岸通",32.73778778,129.87059417,"下り",99,99,"上り",98,98
8293,557,"長崎電気軌道",11,"5系統",4,"大浦天主堂",32.73618343,129.87091912,"下り",99,99,"上り",98,98
